แน	40454278
นา	37863584
อาง	26845902
ย่า	21351526
นี้	20091686
อือ	18505708
ยาว	17990200
กงา	17390526
บ่า	17172224
มาง	16882908
ชี	16454194
ชฺ้าง	16149097
ปี่	15888713
เวอ	15078628
ล่า	14481585
แง	13555773
แม้	13137580
จี่	12167056
พา	11099217
จาว	10941408
แฮ้ง	10767818
พระ	9671047
เยซู	9200251
ฮา	9137127
ม้า	9123977
อา	9084525
จา	8532194
ย้า	7887808
โย้	7385450
ยาง	7211860
นอง	6783147
บ	6222925
ล้า	6091418
อ่า	5836294
มือ	5720568
ไม้	5583800
อางเลิ่ง	5581170
ชี่	5549608
ค่า	5518046
จ้า	5481224
ทื่อ	5444402
ล่อ	5286593
แฮ้	5015688
ม่า	4931524
ยา	4892071
ยอง	4818427
กงู	4778975
แล่	4684290
งมู	4468618
เมอ	4268727
เย	4202973
กา	4060945
เมิง	4032014
งบา	3963630
ง	3955739
เพ	3811081
ล่าง	3771629
นื	3758478
นอ	3732177
ชีเย	3661163
แล	3655903
แบ	3605930
คู	3592779
ก้อง	3490204
แม่น	3371847
แอ	3290312
ย่าง	3287682
ว่า	3269271
ยอ	3240340
อง	3169326
ช่าง	3119353
บ้า	3077271
เป	3069380
วีด	3035188
เจ้อ	3024668
เจ่อ	2940503
ม	2922092
กาน	2861599
ต่าง	2845818
ฮู	2835297
ฮาย	2795845
น้า	2669598
นาง	2651187
อู่	2640666
งบ	2622255
ลือ	2556502
ว	2543351
บา	2527570
โว	2501269
กู	2485488
ล้อ	2346090
ดื้ง	2346090
น	2340830
งก	2309268
คูชี	2214583
ไจ	2190911
เจอ	2154089
ซ่าง	2146199
ญา	2135678
ปา	2127788
คูแง	2062034
จ่า	2025212
ลาโค	2006801
คาโค	2006801
นู้เวอ	1972609
มย้าง	1946308
ซี	1927897
ปาว	1920006
ม่าง	1896335
คริสต์	1891075
ลา	1859513
แต่	1843732
ตา	1833211
า	1720115
อืม	1709595
ลาก	1688553
ง่า	1675403
ฮื่อ	1649101
นี้ง	1622800
ยิว	1617539
ศิษย์	1601759
ปีน	1541265
ก	1493923
อก	1488662
ซฺ้า	1464991
แงแน	1462361
อางซื้ง	1459731
โต	1451840
ยอคา	1428169
เคอ	1422909
ตอ	1412388
ท่า	1391347
ก่าซ้าด	1386087
มา	1341374
เกิ่ง	1328223
โจ	1322963
ตอง	1312442
ที่	1301922
เย่ด	1296662
ซฺี้	1291401
ปล่อง	1283511
ลี้	1259840
มู่ง	1257209
ปี่ง	1257209
เวิม	1217757
กาง	1217757
วา	1204606
จฺ่า	1186195
แฮ้งย้า	1167784
คริสเตียน	1159894
โบ้	1154634
เค่	1141483
พ่าย่	1125702
แต้ม	1117812
ทื่	1112551
เซฺิ่ง	1109921
ม่าย	1099401
ปาย	1059948
ต่อ	1054688
ล้าง	1036277
คา	1036277
ยู้	1033647
ป้า	1012606
เจ่น	1002085
ย้าง	991565
แนนอ	986304
ชา	986304
ม้	973154
คูง	970523
เย้ง	954743
แล่ง	952112
ยู้ม	946852
อางซฺ้าง	944222
เปาโล	933701
ลาง	928441
ต่อง	917921
แลน	875838
ค้า	873208
กนา	873208
แด่	870578
เจิ้น	870578
คาตา	870578
กงาก	854797
ฮ้า	852167
พอ	844276
พลา	833756
